2018-12-05 09:37:05 UTC,1927556184420647176,1837388132287250988,1,1806829201890738522,jewelry.earring,2,225.89,1515915625078636725,f,red,gold,garnet
2018-12-05 10:58:16 UTC,1927597049163808978,1835783577871057751,1,1806829201890738522,jewelry.earring,1,109.45,1515915625186951393,,red,gold,topaz
2018-12-05 15:06:56 UTC,1927722203831337459,1806829194835919111,1,1806829201890738522,jewelry.earring,0,37.26,1515915625235548446,,red,gold,
2018-12-05 19:54:11 UTC,1927866786045231262,1807462764847825248,1,1806829201865572696,jewelry.bracelet,1,130.71,1515915625225035589,f,red,gold,pearl
2018-12-06 08:25:37 UTC,1928244993491730938,1840638201165775183,1,1806829201915904347,jewelry.pendant,,1.05,1515915625210445206,,,silver,fianit
2018-12-06 11:58:11 UTC,1928351983928869838,1806829191824408702,1,1806829201848795479,,,505.36,1515915625071969944,f,yellow,gold,
2018-12-06 13:33:09 UTC,1928399779566453596,1835566849358561876,1,1806829201865572696,jewelry.bracelet,1,168.74,1324526649240191895,f,red,gold,fianit
2018-12-06 16:29:24 UTC,1928488485740610538,1838169502550852056,1,1806829201890738522,jewelry.earring,1,1246.44,1515915625068700085,f,red,gold,diamond
2018-12-07 14:28:27 UTC,1929152389923733658,1835566851673818046,1,1806829201882349913,jewelry.ring,1,147.92,1515915625155957226,,red,gold,topaz
2018-12-07 14:45:44 UTC,1929161085336682782,1806829194936582553,1,1806829201882349913,jewelry.ring,0,82.05,1515915625155957226,,red,gold,topaz
2018-12-07 17:26:59 UTC,1929242244775149777,1835566848083492993,1,1806829201882349913,jewelry.ring,,211.60,1515915625176800382,,white,gold,diamond
2018-12-08 12:00:21 UTC,1929802623033017266,1835660837797233228,1,1806829201890738522,jewelry.earring,1,1424.07,1515915625040669705,f,red,gold,diamond
2018-12-08 15:08:35 UTC,1929897368241570034,1353042158935868042,1,1806829202008179041,electronics.clocks,6,292.47,1313753318916359090,,red,gold,fianit
2018-12-08 15:11:22 UTC,1929898765943046398,1835887675396063338,1,1806829202008179041,electronics.clocks,6,296.30,1313753318916359090,,red,gold,fianit
2018-12-08 16:06:37 UTC,1929926572601508419,1835566848528089593,1,1806829201890738522,jewelry.earring,1,103.95,1515915625160166129,,red,gold,
2018-12-08 18:47:47 UTC,1930007694911996365,1850744226237645419,1,1806829201882349913,jewelry.ring,1,472.47,1515915625078636725,f,red,gold,diamond
2018-12-09 11:38:57 UTC,1930516625862164993,1915383829334327598,1,1806829201882349913,jewelry.ring,1,257.51,1460110627920937077,f,red,gold,diamond
2018-12-09 20:45:14 UTC,1930791580256436415,1882611537697309671,1,1806829201865572696,jewelry.bracelet,,200.56,1515915625150215144,,red,gold,
2018-12-10 19:20:34 UTC,1931473745298325676,1315961874977652928,1,1806829201890738522,jewelry.earring,1,68.36,1515915625118578609,,red,gold,fianit
2018-12-12 06:27:06 UTC,1932533996177064822,1836524717922582619,1,1806829201890738522,jewelry.earring,1,141.62,1515915625216376356,,red,gold,amethyst
2018-12-12 07:32:02 UTC,1932566675501089656,1842004875169235302,1,1806829201915904347,jewelry.pendant,1,71.63,1515915625216376356,,red,gold,topaz
2018-12-12 07:32:02 UTC,1932566675501089656,1836367383237755065,1,1806829201890738522,jewelry.earring,1,175.96,1515915625216376356,,red,gold,
2018-12-12 07:32:02 UTC,1932566675501089656,1836433752553685151,1,1806829201890738522,jewelry.earring,1,72.86,1515915625216376356,,red,gold,fianit
2018-12-12 07:38:38 UTC,1932570003152831460,1875634924413780115,1,1806829201865572696,jewelry.bracelet,5,152.77,1515915625216376356,,,silver,
2018-12-12 08:03:39 UTC,1932582589604823441,1807570260220444980,1,1806829201890738522,jewelry.earring,0,109.55,1347731385040765784,,white,gold,topaz
2018-12-12 08:13:29 UTC,1932587541333017121,1876958913320976708,1,1806829201890738522,jewelry.earring,1,212.84,1325156214706799358,,red,gold,quartz_smoky
2018-12-12 10:41:13 UTC,1932661900605128740,1835566854676939271,1,1806829201890738522,jewelry.earring,0,107.73,1496329440257377158,,white,gold,
2018-12-12 14:10:50 UTC,1932767398499189576,1838369818433028700,1,1806829201890738522,jewelry.earring,1,264.64,1325156214706799358,,red,gold,fianit
2018-12-12 14:10:50 UTC,1932767398499189576,1860119057034904291,1,1806829201882349913,jewelry.ring,3,244.82,1325156214706799358,,,silver,fianit
2018-12-12 16:20:31 UTC,1932832674947268611,1837931920638345257,1,1806829201915904347,jewelry.pendant,1,247.85,1325156214706799358,,red,gold,fianit
2018-12-12 16:20:31 UTC,1932832674947268611,1806829197822264245,1,1806829201882349913,jewelry.ring,1,157.40,1325156214706799358,,red,gold,diamond
2018-12-13 09:49:01 UTC,1933360396656181417,1913728778668868207,1,1806829201882349913,jewelry.ring,1,81.33,1515915625193362756,f,red,gold,fianit
2018-12-14 08:12:02 UTC,1934036366702674721,1806829192461943042,1,1806829201882349913,jewelry.ring,2,174.21,1515915625058989493,f,red,gold,ruby
2018-12-14 08:12:02 UTC,1934036366702674721,1806829194793976005,1,1806829201882349913,jewelry.ring,,112.29,1515915625058989493,f,red,gold,diamond
2018-12-14 10:41:04 UTC,1934111369867559567,1807462768563979241,1,1806829201890738522,jewelry.earring,0,257.40,1515915625237936826,,white,gold,fianit
2018-12-14 13:44:52 UTC,1934203886684341006,1839538468967941020,1,1806829201890738522,jewelry.earring,1,180.68,1481116091374633901,f,red,gold,
2018-12-14 15:17:44 UTC,1934250624703005223,1806829193720234524,1,1806829201890738522,jewelry.earring,0,161.51,1515915625188040608,f,white,gold,
2018-12-14 19:37:18 UTC,1934381272281383174,1839281848186830907,1,1806829201890738522,jewelry.earring,2,132.84,1515915625155972537,,red,gold,agate
2018-12-15 15:29:34 UTC,1934981355909677177,1313558492237267276,1,1806829201848795479,,1,634.51,1515915625228458814,f,red,gold,
2018-12-15 15:34:12 UTC,1934983690853548189,1837589713347674988,1,1806829201890738522,jewelry.earring,2,116.40,1365024329523266111,,red,gold,mix
2018-12-15 17:12:49 UTC,1935033327362769775,1469047243288871091,1,1806829201865572696,jewelry.bracelet,1,812.58,1515915625078636725,,red,gold,
2018-12-16 09:29:38 UTC,1935524969643507832,1836186239183619067,1,1806829201882349913,jewelry.ring,1,157.40,1541235241820094716,f,red,gold,garnet
2018-12-16 09:37:25 UTC,1935528886670459074,1836000485371281965,1,1806829201915904347,jewelry.pendant,1,13.32,1515915625133465531,,,silver,fianit
2018-12-16 12:54:16 UTC,1935627963303198828,1836544193804107915,1,1806829201915904347,jewelry.pendant,1,232.74,1515915625192773136,f,red,gold,diamond
2018-12-16 12:54:16 UTC,1935627963303198828,1317222236930703928,1,1806829201890738522,jewelry.earring,1,636.85,1515915625192773136,f,red,gold,diamond
2018-12-17 08:47:18 UTC,1936228438251667752,1871781125018353936,1,1806829201890738522,jewelry.earring,1,153.48,1460110627920937077,,red,gold,quartz_smoky
2018-12-17 14:07:48 UTC,1936389751485497975,1849426395365638893,1,1806829201882349913,jewelry.ring,1,180.78,1515915625078636725,f,white,gold,pearl
2018-12-17 15:06:55 UTC,1936419505248928530,1850789978729087857,1,1806829201890738522,jewelry.earring,1,212.19,1515915625226850504,f,yellow,gold,garnet
2018-12-17 15:06:55 UTC,1936419505248928530,1850779256787829165,1,1806829201882349913,jewelry.ring,1,116.30,1515915625226850504,f,yellow,gold,garnet
2018-12-17 17:35:13 UTC,1936494152158020438,1936489798185255063,1,1806829201865572696,jewelry.bracelet,1,588.90,1515915625192773136,f,red,gold,diamond
2018-12-18 09:02:31 UTC,1936960872463204981,1850150977101890540,1,1806829201915904347,jewelry.pendant,4,248.26,1515915625160125033,,,silver,
2018-12-18 10:24:11 UTC,1937001980996092615,1806829198015201339,1,1806829201882349913,jewelry.ring,2,171.25,1515915625240688579,,red,gold,fianit
2018-12-18 12:11:02 UTC,1937055759212740766,1857859631850717491,1,1806829201882349913,jewelry.ring,,130.00,1515915625078636725,f,white,gold,topaz
2018-12-18 15:26:37 UTC,1937154200131600535,1848603057013653732,1,1806829201890738522,jewelry.earring,0,77.00,1481116091374633901,,white,gold,fianit
2018-12-18 16:04:32 UTC,1937173279911444966,1836795637077639683,1,1806829201882349913,jewelry.ring,,76.44,1515915625192773136,f,red,gold,
2018-12-18 18:19:37 UTC,1937241273773588916,1806829193686680056,1,1806829201848795479,,0,288.89,1515915625150298020,f,white,gold,
2018-12-18 21:14:46 UTC,1937329430695248390,1806829196027101915,1,1806829201915904347,jewelry.pendant,0,57.49,1515915625160111856,,red,gold,pearl
2018-12-19 16:23:01 UTC,1937907359061901878,1857928178572460326,1,1806829201882349913,jewelry.ring,1,200.85,1515915625192773136,,white,gold,diamond
2018-12-19 16:53:23 UTC,1937922645941027618,1870506514704236918,1,1806829201882349913,jewelry.ring,1,150.55,1515915625193362756,f,red,gold,diamond
2018-12-20 12:47:00 UTC,1938523410967560554,1839476427351654532,1,1806829201915904347,jewelry.pendant,,0.99,1515915625210445206,,,silver,fianit
2018-12-20 15:05:28 UTC,1938593102474248863,1850137757343547655,1,1806829201915904347,jewelry.pendant,4,1.07,1515915625160125033,,,silver,fianit
2018-12-21 15:22:11 UTC,1939326297331204276,1939202495133778581,1,1806829201882349913,jewelry.ring,1,205.34,1515915625238737729,f,red,gold,pearl
2018-12-21 15:28:19 UTC,1939329380253696219,1672623642782990663,1,1806829201890738522,jewelry.earring,1,239.59,1515915625238737729,f,red,gold,pearl
2018-12-21 17:03:08 UTC,1939377102272856831,1811057991273677452,1,1806829201915904347,jewelry.pendant,2,45.21,1515915625150311735,f,red,gold,pearl
2018-12-22 10:57:01 UTC,1939917603354968788,1806829191094599989,1,1806829201890738522,jewelry.earring,1,228.73,1515915625192773136,,red,gold,topaz
2018-12-23 10:56:34 UTC,1940642159162032197,1938351803519206337,1,1806829201865572696,jewelry.bracelet,1,275.38,1515915625078636725,,red,gold,
2018-12-23 11:15:32 UTC,1940651706807222535,1806829196136153973,1,1806829201848795479,,0,453.27,1515915625071969944,,red,gold,
2018-12-25 20:42:26 UTC,1942386585530008344,1836951365956403519,1,1806829201890738522,jewelry.earring,1,266.99,1515915625155842850,f,red,gold,topaz
2018-12-27 14:47:35 UTC,1943657533059105533,1810952589873775245,1,1806829201915904347,jewelry.pendant,2,44.07,1515915625221948005,f,red,gold,amethyst
2018-12-28 09:38:47 UTC,1944226882740290118,1806829194936582543,1,1806829201882349913,jewelry.ring,2,280.68,1515915625193362756,f,red,gold,diamond
2018-12-28 11:12:59 UTC,1944274295295312299,1455088600633836104,1,1806829201882349913,jewelry.ring,1,397.12,1541235241820094716,f,white,gold,diamond
2018-12-28 13:17:31 UTC,1944336977692197389,1838178650814415669,1,1806829201915904347,jewelry.pendant,0,271.04,1515915625141771961,,red,gold,diamond
2018-12-31 09:08:49 UTC,1946386133340389585,1810952596651770259,1,1806829201924292956,jewelry.necklace,0,1188.90,1515915625208961108,f,red,gold,
2018-12-31 16:58:54 UTC,1946622731680219805,1313677630670635410,1,1806829201890738522,jewelry.earring,,349.18,1454957341735649490,,red,gold,topaz
2018-12-31 18:16:33 UTC,1946661813995176796,1806829191514031042,1,1806829201848795479,,0,2780.68,1515915625245235000,,red,gold,mix
2019-01-03 08:18:18 UTC,1948535029260878257,1892882039615520978,1,1806829201882349913,jewelry.ring,1,2034.21,1515915625078636725,f,white,gold,diamond
2019-01-03 13:39:43 UTC,1948696803582935276,1806829189156831241,1,1806829201882349913,jewelry.ring,,1199.96,1515915625086525590,f,yellow,gold,diamond
2019-01-04 10:12:30 UTC,1949317289035695031,1533189397292253673,1,1806829202008179041,electronics.clocks,6,177.40,1515915625221699316,f,,silver,
2019-01-04 11:26:09 UTC,1949354352288203115,1361165334752526823,1,1806829201890738522,jewelry.earring,0,410.93,1515915625078636725,,white,gold,diamond
2019-01-05 13:43:34 UTC,1950148297813394255,1839880235907023163,1,1806829201890738522,jewelry.earring,0,184.79,1515915625160166886,,white,gold,topaz
2019-01-06 08:09:05 UTC,1950704715977195970,1857305206627237989,1,1806829201915904347,jewelry.pendant,1,35.84,1515915625192894657,f,red,gold,
2019-01-06 14:59:30 UTC,1950911287001088375,1878302217895674326,1,1806829201865572696,jewelry.bracelet,4,6.47,1491835335611515064,,,silver,
2019-01-07 19:18:23 UTC,1951766363810824280,1835657777935024676,1,1806829201890738522,jewelry.earring,1,864.62,1515915625162710394,f,red,gold,diamond
2019-01-07 19:18:23 UTC,1951766363810824280,1806829192512274753,1,1806829201890738522,jewelry.earring,1,1044.84,1515915625162710394,,red,gold,diamond
2019-01-08 10:21:07 UTC,1952220729550307960,1808308430360805467,1,1806829201915904347,jewelry.pendant,,51.92,1515915625156212229,f,red,gold,
2019-01-09 06:26:50 UTC,1952827586887287232,1839803999558042110,1,1806829201915904347,jewelry.pendant,1,239.59,1550612949079425642,f,white,gold,diamond
2019-01-09 09:12:27 UTC,1952910941297312305,1839417677827801932,1,1806829201882349913,jewelry.ring,1,103.48,1325156214706799358,,red,gold,fianit
2019-01-09 13:40:27 UTC,1953045827152773542,1808204668304621926,1,1806829201890738522,jewelry.earring,1,159.04,1515915625160153524,,red,gold,
2019-01-09 14:20:32 UTC,1953066000043737905,1837716368896557921,1,1806829201882349913,jewelry.ring,1,313.70,1515915625226850504,f,red,gold,mix
2019-01-09 18:45:58 UTC,1953199597929103979,1806829189047780203,1,1806829201882349913,jewelry.ring,0,76.44,1515915625160108883,,white,gold,fianit
2019-01-10 11:36:29 UTC,1953708210598707838,1836432995238543509,1,1806829201915904347,jewelry.pendant,4,221.85,1325156214706799358,,,silver,fianit
2019-01-11 06:47:55 UTC,1954287742791713601,1884129314052506240,1,1806829201890738522,jewelry.earring,1,130.77,1550612949079425642,,red,gold,amethyst
2019-01-11 11:25:33 UTC,1954427483486945718,1839341476316708889,1,1806829201915904347,jewelry.pendant,4,216.55,1515915625216376356,,,silver,
2019-01-11 15:45:23 UTC,1954558263815045672,1807462772204635076,1,1806829201865572696,jewelry.bracelet,,106.81,1515915625078636725,,red,gold,pearl
2019-01-12 07:51:23 UTC,1955044462140850429,1836100852675248817,1,1806829201882349913,jewelry.ring,1,161.74,1515915625193362756,,yellow,gold,citrine
2019-01-13 07:56:57 UTC,1955772043903369866,1806829191824408700,1,1806829201890738522,jewelry.earring,0,268.12,1481116091374633901,,red,gold,diamond
2019-01-13 10:17:11 UTC,1955842627504964274,1955840529816092685,1,1806829201915904347,jewelry.pendant,1,123.15,1515915625248999093,f,red,gold,diamond
2019-01-13 10:46:23 UTC,1955857324270683027,1939220074049044543,1,1806829201882349913,jewelry.ring,1,390.27,1515915625192773136,f,red,gold,diamond
2019-01-13 14:43:45 UTC,1955976793492030039,1955976017713561834,1,1806829201882349913,jewelry.ring,1,410.82,1515915625078636725,f,red,gold,diamond
2019-01-14 07:49:43 UTC,1956493182032151295,1938462749596058058,1,1806829201848795479,,1,266.56,1515915625192590552,f,red,gold,
2019-01-14 14:22:15 UTC,1956690746006307444,1862346610936120120,1,1806829201865572696,jewelry.bracelet,1,506.71,1515915625192773136,f,red,gold,topaz
2019-01-14 14:33:17 UTC,1956696298082009803,1938354214589694921,1,1806829201848795479,,,145.42,1515915625196556266,f,white,gold,
2019-01-14 16:12:26 UTC,1956746203102183771,1956663848261911434,1,1806829201882349913,jewelry.ring,1,153.29,1515915625208576147,f,red,gold,fianit
2019-01-14 16:22:57 UTC,1956751495231701401,1956663836392031039,1,1806829201848795479,,0,134.29,1515915625181572466,,red,gold,
2019-01-14 19:56:32 UTC,1956859000653873806,1956663831325311048,1,1806829201890738522,jewelry.earring,0,417.67,1515915625195597337,,red,gold,diamond
2019-01-14 19:56:32 UTC,1956859000653873806,1956663836794683752,1,1806829201915904347,jewelry.pendant,0,177.95,1515915625195597337,,red,gold,diamond
2019-01-15 06:58:51 UTC,1957192347838055068,1956663831325311050,1,1806829201890738522,jewelry.earring,1,287.53,1515915625226850504,f,red,gold,fianit
2019-01-15 06:58:51 UTC,1957192347838055068,1956663830872326610,1,1806829201890738522,jewelry.earring,,199.86,1515915625226850504,f,red,gold,fianit
2019-01-15 06:58:51 UTC,1957192347838055068,1956663845686608016,1,1806829201882349913,jewelry.ring,,239.59,1515915625226850504,f,red,gold,fianit
2019-01-15 07:18:53 UTC,1957202437806752609,1956663845711773875,1,1806829201882349913,jewelry.ring,0,191.64,1315115534441775671,,yellow,gold,
2019-01-15 07:33:59 UTC,1957210036266599397,1956663848412905559,1,1806829201941070173,jewelry.brooch,,6.71,1515915625206491651,,,silver,fianit
2019-01-15 07:52:04 UTC,1957219139844047019,1956663848412905567,1,1806829201890738522,jewelry.earring,0,238.22,1515915625249484363,,red,gold,fianit
2019-01-15 07:58:59 UTC,1957222619438645481,1956663848404516946,1,1806829201882349913,jewelry.ring,0,158.77,1515915625234885335,,red,gold,fianit
2019-01-15 08:51:03 UTC,1957248824854446857,1956663847758594579,1,1806829201865572696,jewelry.bracelet,0,1076.58,1515915625165681246,f,red,gold,
2019-01-15 09:07:07 UTC,1957256908117115820,1956663848404516941,1,1806829201915904347,jewelry.pendant,0,136.85,1313753318916359090,,white,gold,diamond
2019-01-15 09:22:12 UTC,1957264505369002030,1956663846173147665,1,1806829201915904347,jewelry.pendant,1,536.26,1515915625237349320,,red,gold,diamond
2019-01-15 10:13:54 UTC,1957290527107842650,1956663846382863137,1,1806829201890738522,jewelry.earring,,138.32,1515915625229412701,,red,gold,topaz
2019-01-15 10:45:43 UTC,1957306537403745166,1956663848161248002,1,1806829201890738522,jewelry.earring,1,321.78,1515915625229412701,f,red,gold,topaz
2019-01-15 12:49:21 UTC,1957368762436943922,1956663836761129284,1,1806829201882349913,jewelry.ring,0,308.08,1515915625078636725,,red,gold,diamond
2019-01-15 13:12:01 UTC,1957380169853305102,1956663836735963426,1,1806829201890738522,jewelry.earring,1,64.49,1463210501759565992,f,red,gold,fianit
2019-01-15 13:19:34 UTC,1957383970723201367,1956663836081652200,1,1806829201890738522,jewelry.earring,1,1123.25,1515915625516719502,f,white,gold,diamond
2019-01-15 13:21:00 UTC,1957384697923240294,1956663831333699669,1,1806829201915904347,jewelry.pendant,0,109.45,1481116091374633901,,red,gold,topaz
2019-01-15 15:33:43 UTC,1957451495569883457,1897215771096908616,1,1806829201882349913,jewelry.ring,3,4.34,1515915625150301055,f,,silver,fianit
2019-01-15 15:44:02 UTC,1957456687665250696,1897215673050857545,1,1806829201882349913,jewelry.ring,3,6.58,1515915625150301055,f,,silver,fianit
2019-01-15 15:50:43 UTC,1957460053007008179,1956663831342088286,1,1806829201915904347,jewelry.pendant,1,165.62,1515915625078636725,,red,gold,
2019-01-15 16:32:12 UTC,1957480929769292449,1956663845485282183,1,1806829201865572696,jewelry.bracelet,0,779.81,1515915625071969944,,red,gold,
2019-01-15 19:35:32 UTC,1957573199642231600,1956663847691485620,1,1806829201890738522,jewelry.earring,0,143.70,1515915625242492584,,red,gold,diamond
2019-01-16 08:24:29 UTC,1957960230486672123,1956663845770494215,1,1806829202092065124,jewelry.souvenir,,102.60,1515915625228923719,,,silver,
2019-01-16 09:01:20 UTC,1957978772539965565,1956663845745328350,1,1806829201882349913,jewelry.ring,0,79.32,1515915625218978832,,white,gold,topaz
2019-01-16 09:09:07 UTC,1957982694029656276,1956663831425974504,1,1806829201848795479,,0,1357.79,1515915625078636725,,red,gold,mix
2019-01-16 09:31:16 UTC,1957993840182821295,1956663836727574812,1,1806829201890738522,jewelry.earring,0,294.38,1456454890548101854,,red,gold,diamond
2019-01-16 09:32:45 UTC,1957994591911150015,1956663836744352050,1,1806829201882349913,jewelry.ring,2,342.33,1515915625193656200,f,red,gold,diamond
2019-01-16 10:34:55 UTC,1958025874355781657,1956663848228356956,1,1806829201915904347,jewelry.pendant,,38.79,1515915625160123116,f,red,gold,
2019-01-16 10:34:55 UTC,1958025874355781657,1956663831031710339,1,1806829202092065124,jewelry.souvenir,2,76.60,1515915625160123116,,,silver,
2019-01-16 10:34:55 UTC,1958025874355781657,1956663848270300055,1,1806829201915904347,jewelry.pendant,1,68.36,1515915625160123116,f,red,gold,fianit
2019-01-16 10:44:12 UTC,1958030549343797366,1956663836207481430,1,1806829201882349913,jewelry.ring,0,119.77,1515915625176800382,,red,gold,
2019-01-16 12:10:41 UTC,1958074081773356017,1956663846265422462,1,1806829201915904347,jewelry.pendant,1,49.18,1515915625192773136,f,red,gold,
2019-01-16 13:11:49 UTC,1958104849501389366,1956663836668854463,1,1806829201890738522,jewelry.earring,0,238.22,1515915625234623686,f,red,gold,
2019-01-16 13:11:49 UTC,1958104849501389366,1956663845502059418,1,1806829201890738522,jewelry.earring,0,130.00,1515915625234623686,f,red,gold,
2019-01-16 13:16:05 UTC,1958106995089211989,1956663847817314914,1,1806829201882349913,jewelry.ring,1,232.74,1515915625250613758,f,red,gold,topaz
2019-01-16 14:09:58 UTC,1958134115400155179,1956663848303854527,1,1806829201890738522,jewelry.earring,1,250.55,1515915625250944741,f,red,gold,fianit
2019-01-16 14:09:58 UTC,1958134115400155179,1956663846231867991,1,1806829201865572696,jewelry.bracelet,0,505.34,1515915625250944741,,red,gold,
2019-01-16 14:37:32 UTC,1958147988605894913,1956663840225624522,1,1806829201865572696,jewelry.bracelet,0,554.66,1515915625203170042,,red,gold,emerald
2019-01-16 16:05:16 UTC,1958192145953194883,1956663847808926293,1,1806829201890738522,jewelry.earring,0,1075.21,1515915625233873454,,red,gold,diamond
2019-01-16 16:05:16 UTC,1958192145953194883,1956663845384618779,1,1806829201882349913,jewelry.ring,0,958.77,1515915625233873454,,red,gold,diamond
2019-01-16 16:18:25 UTC,1958198770218828751,1956663846374474515,1,1806829201941070173,jewelry.brooch,2,82.05,1515915625078636725,f,red,gold,
2019-01-16 16:18:25 UTC,1958198770218828751,1956663835989377425,1,1806829201941070173,jewelry.brooch,2,87.53,1515915625078636725,f,red,gold,
2019-01-16 17:15:34 UTC,1958227527407239476,1956663845653053534,1,1806829201865572696,jewelry.bracelet,1,2082.56,1515915625176800382,f,red,gold,diamond
2019-01-16 17:25:49 UTC,1958232691912475001,1876863245214548022,1,1806829201882349913,jewelry.ring,3,118.36,1515915625132038166,f,,silver,fianit
2019-01-16 17:43:20 UTC,1958241508876354027,1897215760233660644,1,1806829201882349913,jewelry.ring,3,4.90,1515915625132038166,f,,silver,fianit
2019-01-16 17:56:11 UTC,1958247978154066508,1956663847859258010,1,1806829201890738522,jewelry.earring,0,397.12,1515915625199388548,,white,gold,diamond
2019-01-16 18:07:52 UTC,1958253852360704663,1956663831266591716,1,1806829201882349913,jewelry.ring,2,219.04,1515915625068700085,f,red,gold,pearl
2019-01-17 02:20:57 UTC,1958502028447580635,1956663836098429435,1,1806829201915904347,jewelry.pendant,2,95.75,1515915625155965429,f,red,gold,topaz
2019-01-17 02:20:57 UTC,1958502028447580635,1956663831258203105,1,1806829201882349913,jewelry.ring,0,75.21,1515915625155965429,,red,gold,topaz
2019-01-17 06:00:07 UTC,1958612339431310216,1313671196834792382,1,1806829201890738522,jewelry.earring,1,513.56,1325156214706799358,f,white,gold,diamond
2019-01-17 06:00:07 UTC,1958612339431310216,1897215821395002233,1,1806829201924292956,jewelry.necklace,,220.11,1325156214706799358,,,,fianit
2019-01-17 06:10:05 UTC,1958617358587134941,1897215819230740910,1,1806829201890738522,jewelry.earring,1,186.37,1325156214706799358,,red,gold,fianit
2019-01-17 07:56:47 UTC,1958671065752273841,1956663836861792693,1,1806829201882349913,jewelry.ring,0,336.95,1515915625156202926,,red,gold,diamond
2019-01-17 09:14:58 UTC,1958710416292971237,1956663845544002513,1,1806829201882349913,jewelry.ring,0,260.14,1515915625085982190,,red,gold,topaz
2019-01-17 10:11:30 UTC,1958738863639757167,1956663848421294176,1,1806829201882349913,jewelry.ring,0,149.18,1496329440257377158,,red,gold,fianit
2019-01-17 11:37:38 UTC,1958782216402108669,1956663831367254153,1,1806829201882349913,jewelry.ring,2,698.49,1515915625228923719,f,white,gold,diamond
2019-01-17 11:39:12 UTC,1958783012204183828,1956663831090430687,1,1806829201890738522,jewelry.earring,2,732.74,1515915625228923719,f,white,gold,diamond
